Incident Date,Incident Time,FlightID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State
8-Dec-23,2250,BKJK1,HH65,1000,DCA,Green,No,Washington,District of Columbia
8-Dec-23,2235,ECJ72,H25B,Unk,TEB,Unk,No,Teterboro,New Jersey
8-Dec-23,0230,N57KT,F900,11000,MKE,Green,No,Milwaukee,Wisconsin
8-Dec-23,0011,N910TF,F2TH,3000,ZME,Green,No,Memphis,Tennessee
8-Dec-23,0003,STING13,F16X,1300,TOL,Green,No,Toledo,Ohio
8-Dec-23,2145,RPA4441,E75S,4000,N90,Green And Yellow,No,Westbury,New York
8-Dec-23,0228,SKW5263,E75L,19000,ZDV,Green,No,Longmont,Colorado
8-Dec-23,0310,SKW3324,E75L,3000,SAN,Blue,No,San Diego,California
8-Dec-23,0522,SKW5612,E75L,4000,SCT,Green,No,San Diego,California
8-Dec-23,2210,RPA3690,E75L,Unk,ALB,Unk,No,Albuquerque,New York
8-Dec-23,0310,ENY3385,E170,37000,ZAB,Green,No,Albuquerque,New Mexico
8-Dec-23,0040,PDT5956,E145,1500,CLT,Green,No,Charlotte,North Carolina
8-Dec-23,2334,UCA4914,E145,17000,ZTL,Green,No,Hampton,Georgia
8-Dec-23,0108,AMF7120,E120,2500,BQN,Green,No,Aguadilla,Puerto Rico
8-Dec-23,0240,EDV4933,CRJ9,11000,POE,Green,No,Fort Polk,Louisiana
8-Dec-23,0006,C2318,CN35,1000,GPT,Green,No,Gulfport,Mississippi
8-Dec-23,0337,N394B,CL30,3000,PCT,Blue,No,Warrenton,Virginia
8-Dec-23,0045,N650SG,C650,Unk,SAT,Unk,No,San Antonio,Texas
8-Dec-23,0158,N54ZP,C404,8000,ABQ,Green,No,Albuquerque,New Mexico
8-Dec-23,0140,N54ZP,C404,8000,ABQ,Green,No,Albuquerque,New Mexico
8-Dec-23,0158,BVN7282,C208,2500,SAT,Green,No,San Antonio,Texas
8-Dec-23,0200,SMOKEY4,C206,2500,OLM,Green,No,Olympia,Washington
8-Dec-23,0035,N609FJ,C172,1400,ACY,Green,No,Atlantic City,New Jersey
8-Dec-23,0051,AVL124,C172,7000,ROA,Green,No,Roanoke,Virginia
8-Dec-23,0056,N2134M,C172,3500,ACT,Green,No,Waco,Texas
8-Dec-23,0042,N2134M,C172,3500,CNW,Green,No,Waco,Texas
8-Dec-23,0146,N2476E,C172,900,LAL,Green,No,Lakeland,Florida
8-Dec-23,0619,N9512F,C172,1500,HCF,Green,No,Honolulu,Hawaii
8-Dec-23,2340,N184NW,C172,1600,TVC,Green,No,Traverse City,Michigan
8-Dec-23,0306,N35HD,BE9L,11300,ZDV,Green,No,Longmont,Colorado
8-Dec-23,0255,DAL1719,BCS3,25000,ZAB,Green,No,Albuquerque,New Mexico
8-Dec-23,0326,AAL150,B788,6000,C90,Green,No,Elgin,Illinois
8-Dec-23,0436,AAL150,B788,11000,ZAU,Green,No,Aurora,Illinois
8-Dec-23,2346,BAW171,B787,32000,ZBW,Green,No,Nashua,New Hampshire
8-Dec-23,0304,ATN3598,B763,22000,ZAB,Green,No,Albuquerque,New Mexico
8-Dec-23,0104,FDX391,B757,19500,ZBW,Green,No,Nashua,New Hampshire
8-Dec-23,0312,UPS1089,B752,3000,SDF,Green,No,Louisville,Kentucky
8-Dec-23,0455,FDX1288,B752,22000,ZME,Green,No,Memphis,Tennessee
8-Dec-23,0120,AAL678,B738,4000,MIA,Green,No,Miami,Florida
8-Dec-23,0430,AAL2597,B738,24000,ZAB,Green,No,Albuquerque,New Mexico
8-Dec-23,0642,ASA872,B738,3300,KOA,Blue,No,Kailua/Kona,Hawaii
8-Dec-23,0126,SWA1256,B737,4000,PCT,Green,No,Warrenton,Virginia
8-Dec-23,0126,SWA1256,B737,4000,PCT,Green,No,Warrenton,Virginia
8-Dec-23,0222,ASA1116,B737,3500,SCT,Green,No,San Diego,California
8-Dec-23,0707,SWA2385,B737,1600,OAK,Green,No,Oakland,California
8-Dec-23,0406,DAL2843,B712,9000,SGF,Green,No,Springfield,Missouri
8-Dec-23,0344,N908GF,B407,1500,LRD,Green,No,Laredo,Texas
8-Dec-23,0317,ASA507,B39M,3000,SAN,Blue,No,San Diego,California
8-Dec-23,0230,SWA181,B38M,1900,MDW,Green,No,Chicago,Illinois
8-Dec-23,0438,SWA2771,B38M,29000,ZAB,Green,No,Albuquerque,New Mexico
8-Dec-23,0016,VV7E114,B06,1700,P31,Green,No,Pensacola,Florida
8-Dec-23,0100,AAL1278,A321,32000,ZAB,Green,No,Albuquerque,New Mexico
8-Dec-23,0201,AAL1972,A319,6000,PCT,Green,No,Warrenton,Virginia
8-Dec-23,0201,AAL1972,A319,6000,PCT,Green,No,Warrenton,Virginia
8-Dec-23,0447,UAL2467,A319,19000,ZAU,Green,No,Aurora,Illinois
8-Dec-23,0435,FFT1724,A29N,29000,ZAB,Green,No,Albuquerque,New Mexico
8-Dec-23,0455,FFT1040,A21N,17000,ZDC,Green,No,Leesburg,Virginia
8-Dec-23,0100,FFT3941,A20N,600,F11,Green,No,Orlando,Florida
9-Dec-23,0305,VAR455,SR20,1500,GYR,Green,No,Goodyear,Arizona
9-Dec-23,0001,N732TS,RV7,4500,DAB,Green,No,Daytona Beach,Florida
9-Dec-23,0100,N4082J,R22,1000,OLM,Green,No,Olympia,Washington
9-Dec-23,0127,JCY535,PC12,1000,S46,Green,No,Burien,Washington
9-Dec-23,0358,OUA10,P28R,4500,OKC,Green,No,Oklahoma City,Oklahoma
9-Dec-23,0137,N6208,P28A,5500,PCT,Green,No,Warrenton,Virginia
9-Dec-23,0140,SCU12,P28A,1100,RVS,Green,No,Tulsa,Oklahoma
9-Dec-23,2257,N7396W,P28A,4500,POU,Green and Blue,No,Poughkeepsie,New York
9-Dec-23,0704,IVAN01,F16,4800,ZLA,Green,No,Palmsdale,California
9-Dec-23,2330,RPA4333,E75S,1500,IND,Green,No,Indianapolis,Indiana
9-Dec-23,0202,SKW5240,E75L,4000,SBA,Green,No,Santa Barbara,California
9-Dec-23,0225,SKW3265,E75L,14000,ZSE,Green,No,Auburn,Washington
9-Dec-23,0217,SKW3415,E75L,5000,P80,Green,No,Portland,Oregon
9-Dec-23,0207,SKW4828,E75L,400,P50,Green,No,Phoenix,Arizona
9-Dec-23,0300,SKW5805,E75L,6000,NCT,Green,No,Mather,California
9-Dec-23,0330,SKW3192,E75L,35000,ZOA,Green,No,Fremont,California
9-Dec-23,0408,SKW3421,E75L,28400,ZSE,Green,No,Auburn,Washington
9-Dec-23,0755,SKW3739,E75L,6500,ZSE,Green,No,Auburn,Washington
9-Dec-23,0310,EJA423,E55P,17000,NCT,White,No,Mather,California
9-Dec-23,0000,LTA660,DA40,4500,ILM,Green,No,Wilmington,North Carolina
9-Dec-23,0532,SKW3085,CRJ7,5000,PSP,Green,No,Palm Springs,California
9-Dec-23,0019,EJA749,CL30,5300,D10,Green,No,Dallas-Fort Worth,Texas
9-Dec-23,0001,N816JC,C68A,1000,HOU,Blue,No,Houston,Texas
9-Dec-23,2310,N408MM,C56X,4000,IND,Green,No,Indianapolis,Indiana
9-Dec-23,0250,FTH321,C25B,11000,ZTL,Green,No,Hampton,Georgia
9-Dec-23,0250,FTH321,C25B,13000,ZTL,Green,No,Hampton,Georgia
9-Dec-23,0235,FTH321,C25B,9000,GSP,Green,No,Greer,South Carolina
9-Dec-23,0350,PXT838,C25B,10500,NCT,Green,No,Mather,California
9-Dec-23,0012,N215MC,C208,Unk,FAI,Green,No,Fairbanks,Alaska
9-Dec-23,0358,LAWW1,C206,3400,ICT,Green,No,Wichita,Kansas
9-Dec-23,0436,N4P,C182,2000,SBA,Blue,No,Santa Barbara,California
9-Dec-23,0000,ERU905,C172,2500,DAB,Green,No,Daytona Beach,Florida
9-Dec-23,0320,N6036Y,C172,3000,NCT,Green,No,Mather,California
9-Dec-23,0305,N614FA,C172,4000,AVP,Green,No,Wilkes-Barre/Scranton,Pennsylvania
9-Dec-23,0350,N616F,C172,3500,NCT,Green,No,Mather,California
9-Dec-23,0312,N617FG,C172,3000,ORF,Green,No,Norfolk,Virginia
9-Dec-23,0453,CXK151,C172,7000,L30,Green,No,Las Vegas,Nevada
9-Dec-23,2315,N1178F,C172,3000,ROC,Green,No,Rochester,New York
9-Dec-23,0200,SWA2108,B738,9000,ELP,Green,No,El Paso,Texas
9-Dec-23,0300,SWA2666,B738,3000,IND,Green,No,Indianapolis,Indiana
9-Dec-23,0630,SCX3086,B738,6000,PCT,Green,No,Warrenton,Virginia
9-Dec-23,0015,SWA2213,B737,11000,D01,Green,No,Denver,Colorado
9-Dec-23,0122,SWA491,B737,1800,DAL,Green,No,Dallas ,Texas
9-Dec-23,0105,SWA2121,B737,1900,DAL,Green,No,Dallas ,Texas
9-Dec-23,0141,SWA1822,B737,1800,DAL,Green,No,Dallas ,Texas
9-Dec-23,0115,ASA6,B737,35000,ZOB,Green,No,Oberlin,Ohio
9-Dec-23,2345,SWA1348,B737,6000,IND,Green,No,Indianapolis,Indiana
9-Dec-23,1754,SWA2169,B737,4600,MSY,Blue,No,New Orleans,Louisiana
9-Dec-23,0655,ASA9801,B39M,38000,ZAB,Blue,No,Albuquerque,New Mexico
9-Dec-23,0108,AAL1225,B38M,3000,P80,Green,No,Portland,Oregon
9-Dec-23,0525,SWA1085,B38M,10000,NCT,Green,No,Mather,California
9-Dec-23,0231,AIP1521,B190,5000,ICT,Green,No,Wichita,Kansas
9-Dec-23,0125,AAL506,A321,2100,SEA,Green,No,Seattle,Washington
9-Dec-23,0308,AAL2405,A321,5000,D10,Green,No,Dallas-Fort Worth,Texas
9-Dec-23,0238,AAL2223,A320,30000,ZAB,Green,No,Albuquerque,New Mexico
9-Dec-23,2345,AAL1634,A320,17000,CLT,Green,No,Charlotte,North Carolina
9-Dec-23,0636,NKS2522,A20N,5000,NCT,Green,No,Mather,California
10-Dec-23,0124,SCULLY4,P28A,4000,MCI,Green,No,Kansas City,Missouri
10-Dec-23,0629,REH09,EC35,1000,SAN,Green,No,San Diego,California
10-Dec-23,0220,SKW4016,E75L,5000,OKC,Green,No,Oklahoma City,Oklahoma
10-Dec-23,0302,SKW3358,E75L,3000,ONT,Blue,No,Ontario,California
10-Dec-23,0330,ASH6168,E75L,8000,OKC,Green,No,Oklahoma City,Oklahoma
10-Dec-23,0418,SKW3458,E75L,3500,FAT,Blue and Red,No,Fresno,California
10-Dec-23,0550,SKW4815,E75L,2300,BFL,Green,No,Bakersfield,California
10-Dec-23,0005,ENY3899,E170,1000,BOS,Green,No,Boston,Massachusetts
10-Dec-23,1145,UCA4248,E145,27000,ZHU,Green,No,Houston,Texas
10-Dec-23,2349,SKW4056,CRJ9,6000,D21,Green,No,Detroit,Michigan
10-Dec-23,0249,SKW4872,CRJ7,21000,ZAB,Green,No,Albuquerque,New Mexico
10-Dec-23,2330,EDV5197,CRJ7,15000,ZAU,Green,No,Aurora,Illinois
10-Dec-23,0137,SKW5584,CRJ2,9000,ABE,White,No,Allentown,Pennsylvania
10-Dec-23,0543,SKW5020,CRJ2,5000,ZMP,Green,No,Dodge Center,Minnesota
10-Dec-23,0347,PXT680,C680,25000,ZOA,Green,No,Fremont,California
10-Dec-23,0518,LN33610,C550,1200,MDT,Green,No,Harrisburg,Pennsylvania
10-Dec-23,0012,LN72BT,C525,11000,ZME,Green,No,Memphis,Tennessee
10-Dec-23,0026,N508FG,C172,2000,PCT,Green,No,Warrenton,Virginia
10-Dec-23,0310,N739MH,C172,4500,RNM,Green,No,Ramona,California
10-Dec-23,0125,DAL502,BCS1,15000,D10,Green,No,Dallas-Fort Worth,Texas
10-Dec-23,0620,UAL1509,B772,9000,HCF,Green,No,Honolulu,Hawaii
10-Dec-23,0541,GTI3727,B763,2000,NCT,Green,No,Mather,California
10-Dec-23,0425,DAL2580,B739,18000,ZLA,Green,No,Palmsdale,California
10-Dec-23,0439,DAL880,B739,5800,P50,Green,No,Phoenix,Arizona
10-Dec-23,0406,AAL1608,B738,3000,N90,Green,No,Westbury,New York
10-Dec-23,0438,SWA4564,B738,13000,NCT,Green,No,Mather,California
10-Dec-23,0621,UAL1749,B738,10600,HCF,Green,No,Honolulu,Hawaii
10-Dec-23,0620,SCX3014,B738,6000,CVG,Green,No,Covington,Kentucky
10-Dec-23,0009,SWA871,B737,6000,I90,Green,No,Houston,Texas
10-Dec-23,0019,SWA1649,B38M,9500,PCT,Green,No,Warrenton,Virginia
10-Dec-23,0423,SWA3536,B38M,4000,SCT,Green,No,San Diego,California
10-Dec-23,0038,LN03,AS55,8000,COS,Green,No,Colorado Springs,Colorado
10-Dec-23,0000,JBU2152,A321,1000,BOS,Green,No,Boston,Massachusetts
10-Dec-23,0015,NKS3385,A320,1000,LGA,Green,No,New York,New York
10-Dec-23,0045,JBU1729,A320,4000,RSW,Green,No,Fort Myers,Florida
10-Dec-23,0501,AAL450,A320,3000,SAT,Green,No,San Antonio,Texas
10-Dec-23,0408,AAL2851,A319,3000,N90,Green,No,Westbury,New York
10-Dec-23,0608,UAL1485,A319,5000,SCT,Green,No,San Diego,California
10-Dec-23,2340,AAL2400,A319,2900,TUL,Green,No,Tulsa,Oklahoma
10-Dec-23,2323,DJT102,A21N,1500,EWR,Green,No,Newark,New Jersey
11-Dec-23,0200,N191DD,SR22,2500,FAT,Green,No,Fresno,California
11-Dec-23,0150,N5701U,PA28,6200,PUB,Green,No,Pueblo,Colorado
11-Dec-23,0415,N489AM,HELO,3000,SAT,Green,No,San Antonio,Texas
11-Dec-23,2255,BJK1,H65,1000,DCA,Green,No,Washington,District of Columbia
11-Dec-23,2328,N284MW,G280,13000,ZBW,Green,No,Nashua,New Hampshire
11-Dec-23,0629,SKW3725,E75L,16000,ZLA,Green,No,Palmsdale,California
11-Dec-23,2353,RPA4741,E75L,6000,HQ DEN,Green,No,Washington,District of Columbia
11-Dec-23,0223,ENY3895,E170,11000,OKC,Green,No,Oklahoma City,Oklahoma
11-Dec-23,0323,JZA936,CRJ9,18000,PHL,Green,No,Philadelphia,Pennsylvania
11-Dec-23,0124,SKW3165,CRJ7,16000,ZAB,Green,No,Albuquerque,New Mexico
11-Dec-23,0150,SKW4917,CRJ7,4000,D10,Green,No,Dallas-Fort Worth,Texas
11-Dec-23,0203,SKW348A,CRJ2,10000,ZKC,Green,No,Olathe,Kansas
11-Dec-23,0200,SKW348A,CRJ2,8000,SGF,Green,No,Springfield,Missouri
11-Dec-23,0536,SKW5020,CRJ2,10000,ZMP,Green,No,Dodge Center,Minnesota
11-Dec-23,0011,EJA756,CL35,2500,CHA,Green,No,Chattanooga,Tennessee
11-Dec-23,0328,EJA912,C68A,12500,SAT,Green,No,San Antonio,Texas
11-Dec-23,0218,EJA341,C680,4000,P50,Green,No,Phoenix,Arizona
11-Dec-23,2330,N560JE,C56X,5500,A80,Green,No,Peachtree City,Georgia
11-Dec-23,0154,N48RG,C172,2700,ZME,Green,Yes,Memphis,Tennessee
11-Dec-23,2337,JCM332,BE40,2000,BNA,Green,No,Nashville,Tennessee
11-Dec-23,2358,DAL1409,BCS1,10000,M98,Green,No,Minneapolis,Minnesota
11-Dec-23,0540,DAL767,B752,4000,NCT,Green,No,Mather,California
11-Dec-23,2340,GTI8172,B744,6000,C90,Green,No,Elgin,Illinois
11-Dec-23,0102,DAL822,B739,1500,MSY,Green,No,New Orleans,Louisiana
11-Dec-23,0547,AAL2208,B738,36000,ZKC,Green,No,Olathe,Kansas
11-Dec-23,0105,AAL799,B738,5000,CVG,Green,No,Covington,Kentucky
11-Dec-23,0046,SWA2037,B737,3000,D10,Green,No,Dallas-Fort Worth,Texas
11-Dec-23,0200,SWA2711,B737,28000,ZME,Green,No,Memphis,Tennessee
11-Dec-23,0627,SWA364,B737,1200,PSP,Green,No,Palm Springs,California
11-Dec-23,0038,UAL2241,B737,3000,IAH,Green,No,Houston,Texas
11-Dec-23,0445,UAL1356,B38M,7000,MIA,Green,No,Miami,Florida
11-Dec-23,2357,SWA424,B38M,1200,MDW,Green,No,Chicago,Illinois
11-Dec-23,0133,N164AE,B06,1800,TYS,Green,No,Knoxville,Tennessee
11-Dec-23,0456,NKS3122,A320,7000,MIA,Green,No,Miami,Florida
11-Dec-23,0450,UAL2040,A319,4000,MSY,Green,No,New Orleans,Louisiana
12-Dec-23,0200,VAR502,SR20,3200,PSP,Green,No,Palm Springs,California
12-Dec-23,0230,N654T,SLNG,1500,VNY,Green,No,Van Nuys,California
12-Dec-23,0204,N6393C,P28A,1800,VNY,Green,No,Van Nuys,California
12-Dec-23,0240,N15438,P28A,1500,VNY,Green,No,Van Nuys,California
12-Dec-23,0204,N4593X,P28A,Unk,VNY,Unk,No,Van Nuys,California
12-Dec-23,0354,REACH43,HELO,5000,VCV,Green,No,Victorville,California
12-Dec-23,0527,STAR8,EC35,1400,SMF,Green,No,Sacramento,California
12-Dec-23,0210,ENY3481,E170,15000,ZHU,Green,No,Houston,Texas
12-Dec-23,0325,UCA4976,E145,5200,LBB,Green,No,Lubbock,Texas
12-Dec-23,0245,EDV4903,CRJ9,7000,ZME,Green,No,Memphis,Tennessee
12-Dec-23,0247,EDV5462,CRJ9,3000,AGS,Green,No,Augusta,Georgia
12-Dec-23,2346,N518ME,C525,Unk,CXY,Unk,No,Harrisburg,Pennsylvania
12-Dec-23,0010,N316DC,C172,3000,DBQ,Green,No,Dubuque,Iowa
12-Dec-23,0000,UCM476,C172,3000,ZKC,Green,No,Olathe,Kansas
12-Dec-23,0418,N10681,C172,4500,ZME,Green,No,Memphis,Tennessee
12-Dec-23,0440,EPIC599,C172,5000,ZJX,Blue,No,Hillard,Florida
12-Dec-23,0501,N80914,C172,7000,SBA,Green,No,Santa Barbara,California
12-Dec-23,0645,N30370,C172,5500,ZTL,Green,No,Hampton,Georgia
12-Dec-23,0519,N566D,C172,7000,DAB,Green,No,Daytona Beach,Florida
12-Dec-23,2340,N100PM,C172,4500,SDF,Green,No,Louisville,Kentucky
12-Dec-23,2354,N74PE,C172,3000,TRI,Green,No,Bristol/Johnson/Kingsport,Tennessee
12-Dec-23,0335,N25284,C152,4300,TUL,Blue,No,Tulsa,Oklahoma
12-Dec-23,2342,UBT78G,B789,Unk,MCO,Unk,No,Orlando,Florida
12-Dec-23,0427,FDX131,B763,36000,ZID,Green,No,Indianapolis,Indiana
12-Dec-23,0334,UPS663,B752,15000,ZID,Blue,No,Indianapolis,Indiana
12-Dec-23,1022,UPS1054,B752,35000,ZID,Green,No,Indianapolis,Indiana
12-Dec-23,0125,GTI8105,B747,15000,ZAU,Green,No,Aurora,Illinois
12-Dec-23,0340,UAL1335,B739,9000,SCT,Green,No,San Diego,California
12-Dec-23,2338,DAL2456,B739,11000,CMH,Green,No,Columbus,Ohio
